LIMIT_BAL,PAY_SEP,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMTSEP,BILL_AMTAUG,BILL_AMTJUL,BILL_AMTJUN,BILL_AMTMAY,BILL_AMTAPR,PAY_AMTSEP,PAY_AMTAUG,PAY_AMTJUL,PAY_AMTJUN,PAY_AMTMAY,PAY_AMTAPR,IS_DEFAULT
1550.0,0,0,0,0,0,0,879.098,783.6179999999999,766.103,693.749,587.233,479.384,43.896,45.601,35.557,16.461,14.384,13.981,0
4650.0,-2,-1,-1,-2,-2,-2,124.465,15.469,-29.387999999999998,-48.98,9.796,9.796,15.531,19.592,0.0,58.775999999999996,9.796,24.242,1
7440.0,-1,-1,-1,-1,-1,-1,12.09,12.09,12.09,12.09,12.09,12.09,12.09,24.18,12.09,12.09,12.09,16.74,0
15500.0,-1,-1,-1,-1,-1,0,248.93,407.836,394.444,399.063,744.31,839.759,407.836,394.444,399.063,744.31,465.0,620.0,0
5270.0,0,0,0,0,0,0,5193.585,5162.151,5233.544,5102.507,2916.9139999999998,2857.487,186.0,217.0,155.0,124.0,108.5,111.6,0
10850.0,0,0,0,0,0,0,2903.956,2846.792,2750.2889999999998,2727.008,2622.476,2566.335,100.44,155.186,124.434,93.31,94.333,155.093,0
4960.0,2,0,0,0,2,2,4.65,42.78,45.911,81.313,76.167,152.272,38.13,41.261,76.663,0.0,77.5,0.0,1
6820.0,-2,-2,-2,2,2,-1,0.0,6.2,6.2,6.2,351.106,1336.1,6.2,0.0,0.0,351.106,1336.1,131.967,0
15500.0,0,0,0,0,0,0,13368.533,12865.682,13081.876,13209.193,3881.758,3926.15,341.0,390.662,341.0,146.041,186.0,341.0,0
14260.0,-1,-1,-1,-1,0,-1,50.747,-6.076,142.414,47.027,47.027,40.486,0.0,148.49,47.027,0.0,40.486,0.0,0
1550.0,-1,2,-1,-1,-1,-1,24.18,12.09,12.09,12.09,12.09,24.18,0.0,12.09,12.09,12.09,24.18,0.0,0
22940.0,0,0,0,0,0,0,9959.649,9798.573,9833.789,9193.36,8863.272,8315.967,403.0,409.2,341.0,310.0,310.0,465.0,0
1550.0,-1,-1,-1,-1,-1,-1,218.736,88.04,43.803,89.59,146.165,39.122,88.04,43.803,89.59,146.165,39.122,169.97299999999998,0
8990.0,0,0,0,0,0,0,6989.818,6993.693,6711.128,4739.652,4651.581,4534.897,310.806,310.186,217.0,155.0,161.2,170.5,0
9920.0,0,0,0,0,0,0,7275.824,7512.044,7482.9039999999995,4837.457,4772.605,4135.617,341.0,372.0,232.5,192.2,142.6,155.0,0
13020.0,-1,-1,-1,-1,-1,-1,344.007,499.286,331.793,450.554,639.561,546.871,499.286,331.793,450.74,639.561,546.871,364.188,0
15500.0,-1,-1,-1,-1,-1,-1,10.509,85.064,136.462,10.509,10.509,10.509,85.064,136.462,10.509,10.509,10.509,0.0,0
13950.0,0,0,0,0,0,0,12028.279,12199.585,12520.621,12870.983,4501.138,4290.059,465.0,517.731,623.131,217.0,178.25,310.0,0
3720.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0
2480.0,0,0,0,0,0,0,2020.766,1951.078,1697.1879999999999,1545.567,1439.299,1433.657,86.8,72.54,62.278999999999996,55.583,52.7,56.172,0
7750.0,-1,-1,-1,-1,-1,-1,195.207,267.716,528.178,160.239,397.358,72.168,268.367,736.064,160.239,434.248,72.168,535.835,0
5580.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8060.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.372,0
620.0,0,-1,-1,-1,-1,-1,59.272,85.56,75.33,26.35,75.33,78.42999999999999,85.80799999999999,75.33,26.35,75.33,78.42999999999999,48.67,0
6820.0,-2,-2,-2,-2,-2,-2,40.083,15.314,42.749,-0.031,8.432,50.467999999999996,15.376,42.935,0.0,8.463,50.716,16.461,0
2790.0,0,0,0,0,0,0,1439.671,1453.776,1471.353,1420.172,1282.377,1248.618,54.622,58.125,46.5,43.4,46.5,38.998,0
6510.0,0,0,0,0,0,0,6373.631,6322.667,6196.342,6317.056,6382.931,6510.186,300.7,273.11,279.0,226.3,232.5,235.6,0
9300.0,-1,-1,-1,-1,-1,2,154.504,23.312,115.847,44.423,171.182,100.223,23.436,116.343,44.423,171.182,0.0,844.192,0
930.0,1,7,6,5,4,3,955.606,941.904,919.336,896.334,873.332,850.764,0.0,0.0,0.0,0.0,0.0,0.0,1
2790.0,0,0,0,0,0,0,465.589,611.9399999999999,786.842,841.092,981.925,1174.9,155.0,186.0,155.0,155.0,248.0,62.0,0
9300.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15500.0,2,2,2,0,0,0,16087.45,16721.958,16097.277,16080.971,16000.309,15964.225,1209.0,0.0,589.0,589.0,558.0,465.0,1
5270.0,-1,-1,0,0,0,0,46.469,1664.855,3424.415,3425.593,3434.056,3443.48,1664.855,1860.0,121.148,124.0,124.31,170.81,0
4650.0,0,0,0,0,0,0,3119.313,3149.383,3158.466,3144.671,3125.699,3159.303,145.7,124.0,124.992,105.71,124.0,113.615,0
11160.0,-1,-1,-1,-1,-1,-1,649.512,390.29,107.849,106.485,274.96999999999997,62.62,390.29,107.849,106.826,274.96999999999997,62.62,838.333,0
2170.0,0,0,0,0,0,0,2180.819,2172.108,2210.858,1849.615,914.81,828.878,80.6,114.7,80.6,37.2,37.2,31.0,0
10850.0,-2,-2,-2,-2,-2,-2,186.496,133.982,172.608,296.701,197.47,299.894,134.788,173.476,298.592,198.462,301.382,746.6659999999999,0
1550.0,0,0,0,0,0,0,926.125,940.4159999999999,825.685,631.377,484.84,380.339,139.686,62.0,64.046,18.941,15.5,11.47,0
1550.0,1,2,2,2,2,2,629.083,671.367,713.372,723.478,733.398,717.309,62.0,62.0,31.0,31.0,0.0,46.5,1
2170.0,2,2,2,0,0,0,2227.722,2281.4139999999998,2227.381,2124.709,1519.837,1518.039,108.5,0.0,96.1,58.9,62.0,57.815,1
930.0,1,2,2,2,2,2,919.274,885.67,963.635,928.295,941.563,913.756,0.0,102.3,0.0,66.898,0.0,34.1,0
930.0,0,0,0,0,0,0,809.627,837.8679999999999,852.81,862.327,872.03,841.371,53.847,49.879,40.486,45.105,26.567,33.697,0
8060.0,1,-1,-1,-1,0,-1,0.0,9.672,28.52,1168.266,1132.213,17.794,9.672,28.52,1168.266,0.0,17.794,10.788,0
930.0,1,2,2,-1,2,2,701.313,93.589,-10.571,34.999,45.57,10.509,0.31,0.0,45.57,10.571,0.0,382.044,1
7440.0,-2,-1,0,0,0,0,0.0,84.072,2867.376,2946.767,3006.194,3068.287,84.072,2790.0,103.726,84.227,86.676,87.606,0
2480.0,2,2,2,2,2,2,1282.0049999999999,1252.245,1340.161,1309.316,1392.644,1366.232,0.0,117.8,0.0,105.4,0.0,118.29599999999999,1
1240.0,0,0,0,0,0,0,299.553,331.576,367.505,416.144,434.558,449.283,37.2,41.447,59.086,46.5,14.725,0.0,0
4030.0,2,3,2,2,0,0,282.813,273.73,295.523,316.82,320.943,329.716,0.0,31.0,31.0,18.6,18.6,12.4,1
1860.0,0,0,0,0,0,0,1745.579,1809.439,1836.347,1855.381,992.062,1004.028,93.0,74.4,56.172,99.2,62.0,124.0,0
7750.0,-1,-1,-1,0,-1,-1,15.5,103.664,69.905,98.673,72.044,51.367,103.664,69.905,31.0,72.044,51.367,43.896,0
1860.0,0,0,0,0,0,0,1574.521,1542.188,1541.785,1142.04,933.689,1005.826,56.792,77.5,62.0,93.0,93.0,37.2,0
12090.0,1,-2,-1,-1,-1,0,0.0,0.0,209.46699999999998,0.0,103.509,103.509,0.0,209.46699999999998,0.0,103.509,0.0,0.0,0
3410.0,1,2,0,0,0,0,720.998,700.321,741.52,781.727,793.6,807.116,0.0,62.0,62.0,34.1,31.0,93.0,0
930.0,0,0,2,0,0,0,843.789,898.597,863.319,850.981,755.098,656.952,111.6,0.0,43.4,15.097,13.144,0.0,0
1550.0,0,0,4,3,2,2,1364.837,1614.077,1580.287,1545.009,1566.926,1538.468,272.8,0.0,0.0,55.8,0.0,117.8,0
310.0,-1,-1,2,0,0,0,251.906,273.73,275.838,295.027,263.655,141.267,51.708,31.0,31.0,5.27,0.0,0.0,0
1550.0,0,0,0,0,0,0,248.0,213.311,251.937,271.653,277.636,130.944,34.658,42.284,31.0,5.983,2.759,1.674,0
2480.0,1,-1,-1,-1,-1,-1,0.0,74.028,5.084,42.439,25.73,4.092,74.028,5.084,42.439,25.73,4.092,13.268,0
930.0,0,0,0,0,0,0,887.84,903.123,930.682,932.108,893.699,772.985,43.4,56.389,41.168,21.979,34.131,34.162,0
930.0,1,2,0,0,0,0,1032.3,958.52,988.559,938.6179999999999,812.82,929.008,0.0,72.106,353.586,16.244,194.804,18.538,1
1550.0,1,1,2,2,2,2,1380.461,1576.753,1536.205,1073.964,894.877,898.473,222.518,0.0,51.336,29.264,29.977,34.472,0
1550.0,2,2,2,2,0,0,1568.073,1580.194,1602.328,1550.744,910.811,897.667,71.3,93.0,0.0,24.8,25.048,37.2,0
1550.0,1,4,3,2,0,0,622.015,652.364,633.423,613.769,597.122,592.844,49.6,0.0,0.0,27.9,21.7,21.7,0
310.0,0,0,0,0,0,0,226.362,243.567,273.637,174.282,182.187,218.11599999999999,41.23,40.3,38.75,15.5,38.905,9.765,0
1550.0,0,0,0,0,0,-1,1016.459,217.186,275.28,467.728,-17.794,853.399,46.5,62.0,207.7,155.0,871.193,31.992,0
1550.0,1,3,2,0,0,0,222.611,214.148,160.797,143.933,104.935,57.009,0.0,0.0,31.682,7.3469999999999995,3.1,1.55,0
310.0,0,0,-1,-1,0,0,242.668,263.717,15.841,238.576,269.576,237.46,31.279,15.841,238.576,31.0,0.0,0.0,0
310.0,2,0,0,0,-1,-1,307.427,268.46,302.436,265.36,24.18,0.0,43.4,55.8,40.3,24.8,0.0,58.9,1
2170.0,0,0,0,0,0,0,2046.217,1777.974,1804.324,1803.301,1461.185,1382.135,63.767,67.208,62.0,62.217,62.0,62.0,0
620.0,0,0,0,0,0,0,538.687,571.609,592.627,371.473,360.406,61.07,42.16,39.866,31.0,30.597,1.209,0.0,0
930.0,2,2,2,2,2,0,813.533,791.213,886.879,897.295,873.611,909.199,0.0,108.5,34.1,0.0,49.6,77.5,0
930.0,0,0,0,0,0,0,690.401,721.463,721.308,716.1,721.866,768.924,42.749,45.074,39.556,39.866,55.924,62.0,0
1550.0,0,0,0,0,0,0,914.376,945.624,954.335,911.555,824.414,828.692,46.592999999999996,46.283,43.183,28.272,29.14,31.0,0
3100.0,0,0,0,0,0,0,3105.9519999999998,2895.214,1333.124,1556.076,2455.727,2441.901,93.0,93.0,248.0,930.0,93.0,124.0,0
930.0,0,0,0,0,0,0,705.436,847.788,876.835,456.599,400.985,413.323,155.0,62.0,62.0,15.5,15.5,0.0,0
620.0,0,0,2,2,2,2,136.4,151.373,87.699,121.52,61.907,40.827,139.5,0.0,52.7,0.0,3.1,0.0,1
1550.0,2,2,2,2,2,2,1382.879,1381.949,1443.763,1472.81,1501.175,1534.562,31.0,93.0,62.0,62.0,62.0,0.0,1
930.0,4,3,2,2,3,2,1168.545,1089.526,1073.747,1057.937,980.871,971.664,0.0,62.0,62.0,0.0,62.0,0.0,0
930.0,2,0,0,0,0,0,843.696,881.02,865.799,896.52,867.907,879.718,93.093,45.942,52.793,31.031,46.5,57.195,1
930.0,0,0,0,0,0,0,720.347,740.094,836.535,914.407,907.99,889.483,310.0,155.0,93.0,62.0,97.65,0.0,0
620.0,1,-1,2,0,0,0,516.894,594.022,574.554,567.424,572.663,0.0,693.222,0.0,254.2,11.439,0.0,0.0,0
930.0,2,2,2,2,2,2,383.656,417.725,402.163,469.464,452.693,488.777,49.6,0.0,83.7,0.0,43.4,0.0,1
1550.0,0,0,0,0,0,0,1233.397,885.67,233.895,265.36,270.63,272.521,49.6,40.3,40.3,14.26,10.85,14.879999999999999,0
2480.0,0,0,0,0,0,-2,1692.6,1747.749,1732.125,234.112,0.0,0.0,102.3,81.84,32.736,0.0,0.0,0.0,0
930.0,1,-1,-1,-2,-2,-1,-0.155,17.515,-0.775,-0.775,151.807,207.23499999999999,17.669999999999998,0.775,0.0,152.582,210.428,0.0,0
310.0,2,0,0,0,0,0,234.608,265.98,277.264,278.535,288.331,290.315,40.3,40.3,40.3,18.662,10.85,15.5,0
930.0,0,0,0,0,0,0,621.829,652.891,684.852,716.224,726.02,745.395,50.871,51.832,52.204,31.0,31.0,31.0,1
620.0,-1,-1,-1,-2,-2,-2,59.147999999999996,39.618,0.0,0.0,0.0,0.0,43.555,0.0,0.0,0.0,0.0,0.0,0
930.0,0,-1,-1,-1,-1,-1,96.658,74.741,39.06,36.549,-3.131,27.59,74.834,39.06,36.611,3.131,30.721,17.949,0
3720.0,0,0,0,0,0,0,3628.085,3584.344,3633.324,3621.8849999999998,2415.706,2386.783,186.0,186.0,124.0,124.0,93.0,108.5,0
930.0,0,0,0,0,0,0,630.54,663.4,695.268,736.157,748.774,800.048,43.4,42.594,52.483,34.1,68.2,0.0,0
3410.0,-1,-1,-1,-1,-1,0,16.771,16.771,16.771,29.171,216.783,1155.184,16.771,16.771,29.171,216.783,968.099,261.206,0
930.0,0,0,0,0,0,2,349.804,381.114,412.92,434.961,483.383,471.231,46.592999999999996,47.399,38.44,55.862,0.0,21.917,0
2480.0,0,0,0,0,0,0,1611.3799999999999,1136.708,1218.021,1347.756,1429.565,1305.999,206.77,155.0,155.062,124.093,93.0,93.062,0
620.0,0,0,0,0,0,0,553.319,476.036,531.526,505.889,486.29699999999997,525.388,62.0,64.48,62.0,18.6,46.5,31.0,0
5270.0,0,0,0,0,0,0,887.0649999999999,818.71,857.274,781.5409999999999,703.1419999999999,675.397,44.826,52.39,37.448,14.322,55.397,15.407,0
3720.0,0,0,0,0,0,0,348.59499999999997,389.174,413.075,439.735,413.199,317.347,46.5,39.214999999999996,34.875,41.199,15.5,93.62,0
930.0,-1,-1,2,-1,0,0,44.454,152.675,12.09,487.816,481.275,0.0,186.651,0.0,487.816,31.0,0.0,0.0,0
1550.0,0,0,0,0,0,0,1541.041,1575.42,1301.411,89.528,81.84,66.34,62.589,79.484,31.0,0.0,15.5,212.629,0
6200.0,1,-2,-1,-1,-1,-1,0.0,0.0,27.9,27.9,27.9,27.9,0.0,27.9,27.9,27.9,27.9,27.9,0
930.0,0,0,0,0,0,0,450.864,483.507,515.871,547.429,560.046,582.025,40.3,40.3,40.3,21.7,31.0,31.0,1
2790.0,0,0,0,0,0,0,351.323,370.264,242.792,223.324,208.444,246.915,131.254,186.0,93.0,93.31,155.0,93.0,0
1550.0,0,0,0,0,0,0,1647.929,1564.415,1573.064,1278.192,448.229,533.975,62.0,65.007,68.944,31.0,93.0,19.623,0
1550.0,0,0,0,0,0,0,1243.441,1282.78,801.8149999999999,823.608,844.7189999999999,857.615,69.812,53.847,44.64,34.751,31.124,31.403,0
4650.0,1,2,0,0,0,0,2031.802,877.641,743.318,553.443,1070.337,876.587,0.0,66.495,310.0,682.0,93.0,157.883,0
310.0,1,2,0,0,2,2,210.149,202.244,234.329,296.484,287.184,305.722,0.0,40.3,71.3,0.0,27.9,15.5,0
4030.0,0,0,0,0,0,0,3548.446,3314.241,3316.101,1780.454,1816.383,1875.624,142.6,139.5,86.862,63.55,86.8,71.3,1
2170.0,-1,-1,-1,-1,0,0,9.672,56.513,10.106,204.538,198.555,224.688,56.947,10.106,204.538,7.037,39.37,40.176,0
1240.0,-1,2,2,2,2,2,443.61,427.428,506.695,512.461,510.477,497.891,0.0,96.1,23.25,15.5,0.0,46.5,0
6200.0,0,0,0,0,0,0,1616.433,1648.766,1733.799,6027.671,4531.89,4388.05,59.21,111.6,4371.0,158.1,161.2,158.1,0
3410.0,1,2,0,0,0,0,3514.935,3407.644,3465.955,3354.417,2350.048,2433.19,120.9,186.0,135.78,93.0,155.0,310.0,0
2480.0,0,0,2,2,2,2,832.505,892.459,961.806,973.431,991.566,1006.508,73.966,92.938,36.673,43.4,35.309,0.0,0
2790.0,0,0,0,0,0,0,1648.363,614.575,646.04,651.713,644.056,652.705,41.044,41.509,50.778,27.59,23.653,23.839,0
930.0,0,0,0,0,0,0,842.27,850.888,844.378,837.372,829.622,802.9,77.5,62.0,62.0,59.396,31.0,34.1,0
620.0,0,0,0,0,0,0,497.953,462.768,434.372,370.915,367.877,398.35,48.515,62.186,62.341,217.0,62.0,124.0,0
930.0,0,0,0,0,0,0,667.74,689.316,730.794,762.073,772.365,783.68,42.098,52.576,52.855,32.147,28.365,28.799,0
7130.0,-1,-1,-1,-2,-1,0,61.783,73.16,0.0,0.0,128.185,25.233999999999998,73.16,0.0,0.0,128.185,0.0,71.114,1
1550.0,-1,-1,-1,-1,0,-1,48.732,48.732,48.732,203.391,157.821,10.943,48.732,48.732,203.391,3.162,10.943,837.0,0
2480.0,0,0,2,2,2,0,1142.071,1228.995,1262.103,1275.743,1241.116,1264.118,120.9,62.0,48.825,0.0,52.7,114.7,1
4030.0,0,0,0,0,0,0,3998.256,4084.653,3977.3,2759.217,2793.906,3058.615,220.1,186.0,130.2,108.5,310.0,0.0,0
4650.0,-1,-1,-1,2,2,-2,86.304,0.0,18.414,18.414,0.0,0.0,0.0,18.414,0.0,0.0,0.0,0.0,1
2480.0,-2,-2,-1,-1,-2,-2,104.687,104.687,107.756,104.687,104.687,156.922,104.687,107.756,104.687,104.687,156.922,104.997,0
4340.0,0,0,0,0,0,2,4071.3849999999998,3991.56,3667.61,3742.2889999999998,3920.57,3854.602,181.784,178.436,181.908,287.525,0.0,146.072,0
4650.0,0,0,0,0,-1,-1,1195.98,1183.208,1171.025,1128.09,12.09,12.09,62.0,107.663,31.0,12.09,12.09,12.09,0
1550.0,0,0,0,0,0,0,1576.97,1544.761,1462.022,1478.576,1130.756,1012.274,61.535,71.796,57.35,46.5,37.2,161.076,0
2480.0,0,0,0,0,0,0,1938.616,1905.818,1728.56,465.899,428.079,421.507,93.0,62.0,155.0,93.0,31.0,1364.0,0
4030.0,0,0,2,0,0,0,1399.154,1617.58,1546.094,1612.0,1661.29,1692.786,279.0,0.0,155.0,124.0,93.0,108.5,0
1240.0,-1,-1,-1,0,0,-1,37.696,24.056,125.829,419.182,508.896,25.017,24.056,135.935,310.0,155.0,25.017,20.367,0
4340.0,2,2,2,0,0,0,1198.491,1323.669,1293.9089999999999,1355.6299999999999,1416.297,1450.676,155.0,0.0,93.0,93.0,62.0,126.883,1
930.0,-1,-1,0,0,0,0,19.84,899.403,859.661,873.487,642.382,0.0,930.403,62.0,38.192,31.0,0.0,0.0,0
15500.0,0,0,0,0,0,0,1171.7069999999999,1100.81,820.353,728.593,741.458,742.047,94.55,47.833,37.665,115.227,434.43399999999997,373.302,0
8370.0,0,0,0,0,0,0,1194.275,1224.252,1050.838,1093.432,1153.231,974.857,62.0,62.0,62.0,74.648,46.5,62.403,0
1860.0,1,2,0,0,0,0,1855.846,1801.5339999999999,778.937,654.441,492.652,519.622,0.0,116.591,49.6,27.311,27.9,26.412,0
3720.0,3,2,2,5,5,4,38.75,38.75,38.75,38.75,38.75,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0
4030.0,0,0,0,0,0,0,1112.001,1143.063,1175.737,1208.783,1228.468,1306.216,58.9,60.45,62.0,48.98,102.61,0.0,0
930.0,1,2,2,0,0,-1,959.047,1011.437,986.637,994.48,957.59,30.69,77.5,0.0,37.2,0.0,30.69,270.351,0
8990.0,0,0,0,0,0,0,1780.795,1767.775,1441.004,1123.192,996.619,744.124,62.0,55.8,43.4,31.0,31.0,31.0,0
930.0,2,2,0,0,0,0,741.055,720.564,730.918,802.001,810.433,828.444,0.0,62.0,93.0,31.0,31.0,108.5,1
1550.0,0,0,0,0,0,0,1579.512,1575.916,1551.705,1569.871,1260.8319999999999,1238.76,83.7,62.0,83.7,52.7,49.6,55.8,0
6510.0,0,0,0,0,0,0,3670.648,3725.456,3663.921,3252.148,2974.326,3682.676,266.6,155.0,124.0,93.0,901.046,155.0,1
930.0,2,0,0,0,0,0,786.346,823.174,850.485,876.37,887.592,935.983,62.0,62.0,62.0,46.5,74.4,34.1,1
1860.0,0,0,0,2,0,0,689.471,704.289,793.135,745.643,531.774,598.796,62.0,124.0,0.0,62.0,93.0,0.0,0
1550.0,2,0,0,0,0,0,1018.257,920.855,478.795,520.242,525.76,533.448,60.171,39.153,49.6,23.374,20.801,25.761,1
2480.0,-1,-1,-1,-1,-1,-1,22.94,277.636,25.916,25.916,25.916,25.916,280.612,25.916,25.916,25.916,25.916,111.29,0
1550.0,2,2,2,2,2,2,1286.5,1238.078,1292.328,1414.375,1423.117,1384.522,0.0,83.7,153.76,52.7,0.0,93.0,1
2790.0,1,3,2,0,0,0,1232.932,1203.916,1136.274,1015.157,1025.821,1032.021,0.0,0.46499999999999997,56.761,36.425,41.478,37.696,0
1550.0,1,-1,2,0,0,0,-2.139,239.351,95.449,219.945,224.347,199.826,241.49,0.0,126.945,7.595,7.254,8.246,1
1550.0,2,0,0,0,0,0,1528.796,1520.891,1463.479,1471.6009999999999,668.701,589.155,125.364,66.278,43.4,13.361,11.78,23.932,1
620.0,0,0,0,0,0,0,412.021,445.346,478.33,507.377,520.614,537.013,49.6,49.6,46.5,21.7,24.8,31.0,0
4650.0,0,0,0,0,0,0,5186.827,5164.476,5145.69,4999.835,4859.219,4707.753,310.0,310.0,186.0,186.0,170.5,170.5,0
3410.0,0,0,0,0,0,0,3064.133,2877.42,2425.192,2152.206,2200.597,2350.8849999999998,99.2,108.5,93.0,108.5,217.0,93.0,0
4340.0,-1,-1,-1,-2,-1,0,704.692,205.344,-15.934,-41.354,65.875,49.786,205.344,0.0,0.0,115.661,0.0,0.0,0
930.0,0,0,0,0,0,0,946.213,947.174,948.383,949.189,903.526,924.513,62.0,62.0,52.7,37.2,40.3,40.3,0
3720.0,0,0,0,0,0,0,1615.379,1333.217,1037.911,885.453,746.015,86.862,48.515,99.014,37.2,192.386,0.0,9.61,0
2480.0,0,0,0,0,0,0,2400.64,2430.958,2418.465,2466.701,2483.751,2396.424,108.5,93.0,108.5,93.0,93.0,93.0,0
2480.0,0,0,-1,0,0,-1,1330.923,1071.205,1099.756,764.367,376.30899999999997,280.178,31.0,1099.756,31.0,7.533,280.178,7.75,0
2480.0,0,0,0,0,0,0,2483.565,2400.237,2407.367,2173.255,1232.281,457.715,2325.124,95.976,58.497,33.511,63.364,0.0,0
1550.0,0,-1,-1,-1,0,0,230.764,10.106,10.106,480.283,254.51,252.123,10.106,10.106,480.283,8.804,11.501,20.212,0
930.0,0,0,0,0,0,0,912.919,939.548,811.766,858.638,898.597,916.608,43.461999999999996,62.0,62.0,62.0,77.5,62.0,0
2480.0,0,0,0,-1,-1,0,713.713,727.88,0.0,24.18,738.358,741.427,65.1,0.0,24.18,738.358,31.341,31.0,0
930.0,0,0,0,0,0,0,891.777,854.577,887.778,893.358,912.609,548.235,54.219,56.42,31.0,19.251,10.974,0.0,1
1550.0,0,0,0,0,0,0,414.935,356.283,317.316,244.776,192.541,722.765,37.2,55.8,31.0,37.541,620.0,116.374,0
5270.0,-1,0,0,0,0,0,1301.287,1205.745,1230.638,1188.23,1227.662,1237.5819999999999,51.15,139.5,124.0,124.0,93.0,93.0,0
2480.0,0,0,0,0,0,0,1679.704,756.183,803.644,513.298,535.68,547.212,46.5,62.0,40.3,31.0,20.15,31.0,1
6510.0,0,0,0,0,0,-1,483.569,362.204,87.451,90.985,58.745,33.418,32.829,33.139,31.0,1.178,33.418,33.418,0
4960.0,1,2,0,0,2,0,3111.284,3033.753,3116.585,3235.842,3116.585,3150.251,0.0,201.407,248.031,0.0,124.0,117.831,0
4650.0,-1,-1,0,0,-1,-1,7.502,98.58,151.9,161.417,164.703,196.54,98.58,54.157,31.0,282.689,31.837,0.124,0
2170.0,0,0,0,0,0,0,2140.209,2126.879,2145.727,2149.137,2126.042,2128.987,93.0,124.0,99.2,93.0,93.0,93.0,0
1860.0,2,0,0,0,0,0,1872.586,1782.221,1833.247,1839.695,911.369,909.509,63.705,79.67,50.22,31.62,32.55,33.48,0
1550.0,0,0,0,0,0,0,1407.927,1395.279,1383.809,1618.138,1338.611,975.663,62.0,62.0,311.612,62.0,35.216,62.0,0
4340.0,2,2,2,2,2,2,3671.175,3750.07,3817.371,3863.282,3901.815,3982.849,186.0,173.6,155.0,148.8,148.8,145.7,1
2480.0,2,0,0,0,0,0,2441.808,2467.941,2503.87,1647.402,1706.984,891.25,108.5,137.95,69.719,37.2,74.4,34.1,0
2480.0,0,0,-1,-1,-1,-2,1246.696,322.4,338.985,71.858,-22.041,-21.948,43.4,338.985,72.044,21.917,0.093,1423.086,0
1860.0,0,0,0,0,0,0,1134.724,1109.087,924.9159999999999,955.358,970.734,956.412,54.714999999999996,56.172,55.614,39.99,39.308,39.463,0
6200.0,0,0,0,0,0,0,2671.9519999999998,2091.973,1801.472,742.419,287.37,139.376,470.766,315.828,33.294,6.479,3.472,86.707,0
3100.0,0,0,0,0,0,-1,594.084,738.668,779.278,821.469,830.769,35.65,155.0,62.0,62.0,15.5,35.65,0.0,0
3100.0,0,0,0,0,0,0,2525.353,2576.038,1979.288,2005.452,2049.534,2089.276,124.0,93.0,77.5,77.5,77.5,80.6,0
2480.0,0,0,0,0,0,0,2410.56,2456.688,3741.607,1890.6589999999999,1271.713,1322.5529999999999,96.1,145.7,148.8,37.2,101.06,62.0,1
2170.0,0,0,0,0,0,0,2246.663,2237.859,2227.877,2000.554,1044.173,1018.567,108.5,106.237,96.1,37.2,52.7,40.517,0
2480.0,0,0,0,-1,0,-1,594.177,315.952,224.471,101.091,194.184,27.621,93.0,62.155,101.091,93.093,27.621,64.17,0
1860.0,0,0,0,0,0,0,1576.04,1537.352,1376.772,1407.462,1106.824,1132.244,65.1,57.257,56.947,35.309,38.874,42.997,0
2480.0,0,0,0,0,0,0,2243.873,2282.22,1665.568,991.659,621.798,6.076,108.5,72.974,62.836999999999996,24.8,6.076,5.704,0
1550.0,0,0,0,0,0,0,1509.7,1473.864,1475.972,1510.103,1528.145,1547.396,74.431,75.64,74.276,42.408,43.431,56.017,0
2480.0,2,0,0,0,0,0,2462.454,2487.626,2485.177,1866.231,1483.35,1509.638,96.1,82.15,64.015,57.35,54.436,65.1,1
930.0,0,0,0,0,0,0,762.817,757.33,740.311,751.254,770.443,242.234,52.7,49.6,39.897,40.176,15.5,48.05,0
1550.0,0,0,0,0,0,0,284.022,304.358,221.99099999999999,259.687,272.459,273.203,46.5,62.0,46.5,31.0,15.5,15.5,0
2480.0,0,0,0,0,0,0,2752.366,2678.121,2631.001,2536.203,1397.914,1181.751,99.2,124.0,93.0,46.5,46.5,40.3,0
620.0,0,0,0,2,0,0,444.106,475.354,564.386,541.942,1080.722,460.66,38.812,96.844,0.0,10.818999999999999,9.207,0.0,0
2480.0,0,0,0,0,0,0,2449.899,2356.279,2322.148,1291.026,908.207,931.7669999999999,124.0,99.2,69.13,40.3,43.71,31.0,0
3100.0,0,0,0,0,0,0,2820.256,2896.733,2919.9519999999998,2961.585,3036.295,2895.772,124.0,108.593,124.0,124.093,108.5,105.4,0
930.0,1,3,2,0,0,0,456.227,439.89,399.9,341.186,173.10399999999998,163.308,0.0,0.0,63.426,0.0,0.0,0.0,1
6200.0,0,0,0,0,0,-2,5688.996,5565.554,4171.732,1904.95,-6.2,-6.2,207.7,217.0,93.0,0.0,0.0,0.0,0
