,EAD
510,39.091
27107,2855.999
28140,29.481
29254,1750.663
15593,387.779
8194,1918.528
13696,343.666
4296,592.131
27206,547.77
18815,4628.672
15823,0.0
25043,4347.223
25471,1320.476
1228,395.87
19561,4254.75
22833,5.146
3132,710.148
28244,2782.436
5205,3384.921
23501,782.409
14126,624.867
27516,796.266
8667,35.185
17657,1964.47
2203,485.522
142,314.061
17479,687.3629999999999
28937,0.0
22648,17.05
11999,5702.109
13902,2695.76
28410,3716.404
4948,6046.178
8283,741.861
26296,138.88
1914,0.0
3511,1353.522
5256,5.115
21918,36.301
21318,4463.814
3189,703.173
17884,2712.097
21521,397.761
25625,237.739
7375,4523.117
11160,86.211
19896,1263.467
10761,17507.467
4297,26.35
2187,331.7
1864,234.732
8950,192.107
12512,3011.836
20642,1884.924
20478,5637.97
5097,1417.568
20899,56.916
10617,153.14
1742,-0.155
26821,110.577
21825,2162.622
28210,22.506
29772,1670.776
1582,171.678
11624,968.316
21816,3899.552
19162,25.296
27077,38.316
6533,512.74
25226,38.75
2654,31.403
17843,1501.361
2008,0.0
24967,3828.035
8982,23.777
13157,879.532
11587,1245.363
17630,4414.059
7554,44.795
1541,0.0
5110,2719.351
18307,1407.307
19609,412.517
21931,1338.115
29651,123.411
13245,441.626
5033,10451.185
6230,4492.923
27841,862.358
21655,950.46
11555,2416.977
6348,2917.534
16387,35.03
13604,440.758
4895,1792.73
28593,2375.251
28709,0.0
23495,574.0889999999999
27958,57.753
6555,1775.029
4170,423.274
10465,839.914
19090,1125.021
14052,0.0
18435,0.0
2945,2866.632
18378,484.809
28678,6286.273
27781,626.696
24693,3118.6
2435,1746.571
335,4447.384
12870,77.531
2047,12.338
15678,468.41
16194,4224.339
1669,392.119
7407,0.0
20447,5101.856
22011,372.961
10097,16.244
11148,313.968
5980,229.183
17870,180.017
19942,534.285
10301,1855.071
12027,563.766
18999,126.573
22984,82.336
16375,2722.916
19777,822.616
25748,2571.884
8263,170.314
16773,1346.454
14586,2988.183
1846,1074.584
18711,44.144
23035,20.057
27345,239.072
19174,152.024
12976,880.338
17861,74.4
17582,0.0
25535,2492.462
6670,651.837
6189,0.0
12536,2400.95
18829,1565.128
3037,63.085
29753,1650.254
23633,47.864
24905,0.0
28074,1577.373
9979,395.529
24788,45.663
16957,12.09
22621,1707.604
20981,39.091
12749,6503.862
15589,1515.9
9127,16.368
29041,8021.684
12964,1.829
7483,2430.586
1997,3762.594
14842,-0.434
3617,12.09
12303,750.665
22857,5975.033
18286,4969.052
26911,2776.577
20111,150.257
26331,694.276
3703,464.783
16611,2258.04
15934,0.0
10318,909.416
16354,71.3
7780,325.934
3648,24.18
17042,1247.657
25663,57.66
26254,128.681
5435,4744.922
15974,488.25
29735,408.332
1730,92.287
23749,3214.731
9515,5817.615
11917,725.834
1265,1403.308
25754,2631.28
27453,38.316
5626,608.158
23099,0.0
9284,4070.61
10986,2826.518
24769,2752.955
16119,-10.23
17508,2769.137
8752,5514.683
21063,-9.827
8803,621.364
28088,3441.744
12804,1427.271
3655,3455.973
4911,279.62
22256,11.005
21967,498.79
10207,899.217
14559,2341.027
11434,0.0
12602,1485.737
16886,12917.018
3762,2115.657
20658,352.098
378,2168.047
8588,0.0
23225,61.163
13207,2176.014
11986,922.87
25835,10.106
10016,545.755
28821,27.032
7546,2142.286
16007,93.0
13082,7463.095
20040,1553.069
5956,184.791
23967,62.093
19442,0.0
8234,246.605
16103,0.0
21250,1746.137
5152,249.829
2846,4396.916
16833,1520.209
22527,0.0
8797,162.316
17910,1460.007
13255,140.43
13597,1029.262
26886,2753.172
23877,412.114
13522,12.09
24656,1492.464
24447,133.331
27839,2149.354
19354,474.269
17683,5128.175
26945,342.333
11480,2409.32
27910,2784.699
21932,3.286
18915,218.612
5631,8630.555
16272,2320.66
14486,283.712
12942,147.157
18707,1860.992
5493,330.832
10169,31.93
23890,971.788
5265,20.801
136,540.764
15212,545.414
21081,37.696
6142,2851.473
7527,7634.804
28307,2147.928
1511,487.816
24554,1759.374
16025,1395.868
6052,4.65
4837,9.858
29354,39.804
11884,84.816
8913,234.267
8019,56.079
26555,492.962
1733,2624.584
21928,32.24
19125,183.427
6673,534.161
15233,1835.045
29220,1203.265
28928,1123.502
9512,3035.148
22247,711.729
1530,524.582
28229,830.986
9006,2643.184
13176,576.135
15774,1267.931
24174,2505.792
18771,576.972
25855,2226.327
15868,3440.814
2473,67.766
12100,144.77
13466,901.418
18444,290.687
28268,888.181
13062,581.405
1796,6447.442
3461,6189.739
3600,0.0
3103,7476.921
21999,2576.72
5329,266.166
19801,618.326
22000,497.147
12858,13294.071
1970,598.858
17629,4999.587
4998,0.0
3488,966.27
24970,0.0
3442,21.886
4256,4374.162
8888,2255.994
2224,0.0
21369,1875.5
14711,191.177
15609,698.213
23998,4360.522
17823,3051.268
20589,30.659
17477,1519.155
9534,1178.961
26025,1516.706
15512,153.419
28201,943.795
22988,460.04
26729,4634.469
1239,89.59
11610,3483.78
81,725.741
24101,23.529
21295,12.09
11483,2215.105
11680,7078.602
6778,1493.239
12659,2826.27
22095,4671.142
14305,1502.353
3907,1473.43
12958,1864.836
7082,0.0
21467,616.621
19652,169.911
11914,317.812
2533,47.43
5463,0.0
19880,560.6659999999999
1118,-4.65
2294,800.73
3921,551.025
7572,4484.088
2903,2342.515
26316,2028.051
12897,1015.25
19180,11282.264
13480,1917.381
18338,267.468
15008,508.431
27097,1782.624
14296,0.0
15452,12.276
10236,4627.618
4213,2264.984
19641,1538.623
10362,2723.381
14327,2452.069
6651,127.131
1815,1864.03
15536,111.197
7011,2903.739
29673,1134.29
5996,5627.802
7454,1066.555
2838,3772.607
25545,6049.34
19039,489.893
8101,60.76
14655,396.025
16992,591.821
6540,2762.72
2354,90.148
29695,0.0
11885,114.359
18767,35.898
8800,253.735
17272,48.856
26210,2981.673
10239,25.978
5432,1168.111
13329,33.046
9975,0.0
7396,527.93
11812,5677.309
27047,48.98
24850,22.785
3392,2577.278
9670,1476.561
4877,208.754
28263,3290.526
6705,2015.806
3222,54.033
445,1156.424
8615,1584.813
27857,354.702
5314,329.282
1901,1768.426
10471,6325.612
716,2509.884
485,5504.174
29937,670.468
6638,4253.758
12002,0.0
1497,1858.605
13038,4080.685
7624,548.824
11632,561.193
17370,7577.981
4709,3953.244
22026,6165.59
29143,2455.231
23716,0.0
12832,1651.866
4464,607.507
13323,873.89
25593,4539.392
13579,156.488
10436,336.443
24772,6917.681
26898,5063.137
10884,2860.711
24337,2761.914
10597,7166.797
19240,191.952
21715,4131.308
5716,-54.25
4889,797.258
15040,162.936
1724,3550.337
22269,690.029
26775,259.408
4382,380.525
17866,0.0
21071,2324.535
19378,12429.977
15564,1246.107
9040,873.921
18471,749.549
15023,253.208
27774,342.829
21649,9.982
29627,194.99
11406,1620.308
11273,160.828
2604,1497.548
4066,788.547
25715,2638.999
11446,43.028
27482,5652.199
14932,2428.943
634,1441.066
23700,29.016
26968,0.0
534,74.741
20160,1884.428
1481,121.644
10421,3757.789
21529,0.0
2926,12.09
29876,10.106
19084,813.4399999999999
7534,1375.78
493,877.424
27562,24.521
2616,922.777
3297,258.168
16806,829.994
28450,48.484
20651,1430.278
10240,2968.467
20641,116.839
6848,5262.219
9706,794.282
15410,0.0
3723,171.12
19035,1460.379
22268,2558.213
24531,11544.276
1055,584.412
29342,67.89
12760,4749.138
8796,291.865
24082,13279.439
29505,3566.24
3640,842.611
23753,0.0
20209,14114.083
17698,5727.715
22568,5650.773
8113,170.934
9216,899.093
18018,1105.801
13113,1746.261
28769,168.547
2678,1408.299
16610,477.307
2283,1047.242
421,5259.491
26783,1523.309
13122,84.971
8829,-474.548
19951,191.611
10187,2071.761
150,2685.437
14049,5110.567
1487,1518.349
26734,609.367
15573,497.519
21851,2177.781
29543,1981.241
7049,796.886
1721,1754.848
1688,582.924
17259,1739.069
6223,591.511
2341,2750.103
15204,115.165
11394,1539.677
4712,3858.229
8885,77.5
11979,634.2909999999999
7171,37.014
11349,390.693
20261,-0.031
4243,-1.054
15931,1959.231
29294,666.686
8220,557.101
18239,149.234
25522,3300.539
2925,744.434
15970,305.257
22340,0.0
521,-1.798
26639,2106.14
3555,33.263
27873,1647.712
76,1327.978
28257,2106.605
2940,3762.408
3685,2030.469
11414,4226.044
27381,271.188
5197,2149.726
13763,3154.901
21926,223.417
10110,1095.571
9019,491.288
25600,4453.15
21283,32.271
5746,193.502
29397,99.417
2241,276.675
3349,718.301
7279,1063.331
25049,1439.361
9807,1141.978
6025,3746.939
18649,494.109
9656,578.8629999999999
4086,4203.197
9996,-0.186
15681,3409.907
24390,753.455
9254,2223.32
8046,870.573
4743,5045.591
5128,109.058
4797,502.169
11478,955.451
3409,235.786
9457,0.0
17446,95.852
16046,3802.522
15279,297.042
29605,7246.87
25414,9215.525
15319,617.551
18749,1639.838
26133,5242.348
24852,1923.643
6615,195.331
26348,528.736
28800,2121.95
19274,3007.806
2085,1771.185
29047,16.43
15477,0.0
21007,355.384
17327,0.0
19099,54.436
2629,7464.49
22164,102.517
8135,217.806
26792,1664.7
25230,741.055
3924,255.006
462,645.0169999999999
28389,441.037
18823,542.128
16294,940.416
7800,17.174
20522,0.0
12014,424.731
18918,152.148
27407,93.496
25878,7192.961
24908,123.473
1232,1417.227
10035,58.59
19075,637.236
18355,823.608
13332,9348.143
26939,12.09
18928,1197.096
14342,24.025
582,44.423
14663,271.839
12288,5507.584
23377,2173.782
28363,4296.414
9973,1085.961
9786,3078.114
29696,399.745
27135,9.3
13229,173.073
25656,3436.536
24131,1275.774
8197,3093.831
20292,1899.618
22587,6228.737
17356,1715.199
2231,36.394
967,30.876
21374,742.729
6957,2002.166
11532,0.0
1280,1197.685
3768,0.0
9405,3306.77
16174,498.573
19473,3112.09
1140,105.4
11490,10912.496
7742,41.788
11787,309.38
13028,12.09
28597,61.473
28214,7911.417
2427,1541.785
17402,2661.753
2906,15476.161
8301,0.0
4369,62.527
11665,2626.599
12225,2059.206
11487,142.29
24428,562.309
11806,1418.405
18228,616.001
27985,171.337
8216,256.091
24816,1308.665
10473,10.106
16535,298.189
1920,0.0
26382,802.9929999999999
2902,1487.597
10047,107.136
28213,2975.566
8452,7532.101
6637,4192.223
2598,19.84
26640,4771.892
15631,30.814
24230,6847.931
28208,99.82
14007,918.592
15957,581.8389999999999
5032,1489.984
26880,4958.977
662,32.054
25576,1420.017
14653,240.808
16748,1633.948
17017,1570.119
14022,1397.294
2585,1090.797
15257,68.262
22374,725.338
13373,1830.209
13471,5201.645
23726,55.831
8421,3624.148
2999,43.586
4748,1088.596
10439,175.646
19744,217.806
17360,0.0
18315,560.635
29066,203.794
13276,1587.417
17049,869.519
17312,932.976
334,637.701
10080,3075.665
28002,1317.128
2504,24.18
28396,1299.954
25337,0.868
3017,189.069
20872,-10.974
9082,1418.901
28770,118.544
13898,1556.82
6365,649.016
6917,67.797
4804,1309.626
24084,133.424
20982,0.0
1577,1638.505
14441,3463.661
29333,9.3
17541,89.125
23814,150.846
8034,6.82
16224,1521.232
6264,7166.611
23014,69.595
28567,1364.93
13165,2992.957
2899,525.7909999999999
19232,1128.834
27433,109.368
868,3260.952
26551,12.09
12746,0.0
28605,2913.473
3589,470.146
4043,843.975
24070,1207.171
17554,-23.653
18545,856.778
9936,0.0
25233,786.346
26468,23.219
21502,1247.316
1658,23.901
22388,4536.075
12972,2085.37
8368,708.691
3371,2485.394
26953,2308.787
19799,1051.117
9060,114.142
19400,756.834
26713,53.537
13184,1383.53
19308,3912.82
17576,19.592
14862,216.132
21900,1829.31
13946,932.263
13218,299.987
23069,5161.903
11684,2081.309
656,428.42
26280,276.737
20878,564.076
18934,4552.443
27035,818.4
3154,31.248
29728,380.711
19047,230.609
4542,1308.417
28978,4884.081
3077,1104.189
3093,57.133
4972,1765.636
17448,0.0
25001,43.4
15840,778.255
14954,3444.565
11210,21.669
22393,815.455
6643,358.639
6996,642.971
4786,3325.339
24804,958.737
29635,1833.03
11927,151.435
6206,4381.23
3708,1469.741
6493,5712.556
10275,3662.588
15272,164.517
12864,245.954
4195,1488.186
12845,6926.795
4436,1407.09
16737,25.73
18441,1550.062
28812,1710.983
16479,1583.573
28383,2281.786
5288,3175.919
10263,1532.113
13580,551.149
9632,2128.398
19621,1497.207
13348,44.671
13751,17.762999999999998
18395,1418.033
18857,643.622
9587,9.3
26126,383.408
5343,1583.108
18978,2117.951
18884,1132.523
18722,1666.002
26586,0.0
19982,54.839
6718,325.531
8632,687.797
16346,150.536
20754,274.133
15248,0.0
12761,18.011
13872,9263.079
14193,5420.257
16490,440.045
26160,1843.446
23144,62.062
9468,4410.432
15003,78.771
3310,4187.046
23782,824.29
25622,1100.965
5897,0.0
6704,810.123
6676,2728.434
6711,0.0
26692,10095.739
22012,319.021
13511,1363.411
20809,540.206
18053,2245.547
17317,38.192
25442,1742.882
20700,2295.643
14647,861.428
1258,9.021
12498,1261.08
4631,412.331
21041,5280.912
19557,41.23
22484,160.828
14709,2889.665
14920,0.0
12104,898.318
24871,185.752
18850,3302.089
9373,642.692
27664,154.969
11923,238.421
19531,822.585
27076,3544.044
15562,23.467
2405,6236.239
27004,92.628
21248,252.495
12127,62.0
8684,420.36
24870,516.367
941,39.091
8884,4388.112
6085,834.768
13152,827.948
22572,0.0
7306,2561.313
13768,1501.051
19480,29.171
2725,5538.615
12183,85.126
7439,650.473
1090,699.918
18984,6875.583
15232,2461.617
6548,58.063
6043,2191.731
9664,-57.66
3662,32.55
19347,237.305
4061,3978.571
20504,1436.726
4548,6277.686
5166,341.0
23360,3711.32
20730,144.801
27391,881.485
21945,2902.375
13645,1412.267
26459,372.186
23532,11618.862
7794,595.014
1823,5757.413
4934,12.09
22536,100.936
14370,1193.066
9830,46.345
22608,651.031
12931,5580.496
7489,5042.367
4742,-0.248
3904,4.03
4353,1098.237
24534,15.5
12906,3918.772
17915,124.837
11332,130.851
14571,1432.386
5496,4061.837
10663,896.551
9568,289.013
4986,1598.329
27368,790.252
6008,0.0
10071,189.565
21451,13.485
10814,0.0
11526,27.094
3129,3807.11
29539,49.042
22634,1005.64
11392,1533.384
15951,2121.795
15569,10.106
16721,1529.261
8415,1502.942
27934,2268.177
11961,284.952
7291,570.989
21277,113.584
21002,382.075
74,94.488
14915,7372.451
22505,294.841
5137,144.863
13688,894.629
22181,120.466
26359,318.773
3577,0.0
7559,43.152
7682,292.485
29356,379.254
19821,0.0
15978,3054.926
5725,1966.764
1138,3379.186
8506,558.5889999999999
15604,2857.022
27614,442.463
19459,1287.461
5,1996.4
25729,3806.986
12019,612.963
7355,8.184
10603,648.117
18254,1898.068
13999,105.927
29232,36.983
19594,3762.966
6478,4813.06
17170,2972.218
17740,661.323
12228,546.778
19739,482.112
3357,3323.696
25297,4890.808
14468,221.216
14801,189.317
4823,2495.283
9919,934.464
7594,15502.79
10862,1501.423
10340,54.622
27849,2115.781
191,608.375
16366,1457.651
29906,639.778
20239,771.094
20812,2535.366
8461,1996.183
10598,2128.429
18824,1011.747
28434,0.0
3074,502.138
17778,318.618
2672,2257.73
4935,473.928
20800,12.09
24137,5352.305
425,349.122
18333,487.072
3344,0.0
4126,1448.537
24958,33.108
20817,8.928
27840,312.046
20389,532.332
8732,476.997
21051,7184.529
559,1772.952
29407,450.864
9281,2605.674
28981,115.196
13202,184.791
8355,603.508
17782,11116.011
6510,9080.117
17055,3940.875
27314,2416.729
27159,116.281
19169,12.09
24822,1141.885
8686,1570.398
27938,1156.889
6404,1087.387
27658,1730.699
17917,378.634
11987,582.676
29019,814.029
25479,0.0
20865,60.171
10270,734.607
3680,10314.351
24943,1501.051
1615,9.021
22708,0.0
20258,1580.69
21251,2691.606
11255,0.0
11905,8611.893
16494,546.685
15288,90.52
13364,1963.912
7840,337.776
23894,2.79
200,23.25
10729,173.662
29136,3040.077
5418,55.831
19861,1243.875
17673,3697.897
12184,13.02
22907,15.965
8720,56.172
24873,12.09
28296,945.686
2475,1540.576
12785,1448.661
2389,163.215
26037,168.392
3378,54.746
11524,1174.125
8262,707.451
4179,205.437
23310,88.288
20202,290.098
28522,32.55
26958,42.346
3643,848.098
18808,5576.497
28267,784.92
1686,4149.908
7318,3410.992
26157,195.114
8133,3950.919
24837,46.128
1512,1600.561
527,4985.947
813,772.551
25725,429.691
14626,2049.782
6981,1570.367
24941,367.257
7531,89.404
20149,4659.114
10191,1967.291
22229,2271.277
26327,373.395
7866,1954.519
27416,0.0
11504,1172.482
7549,563.89
25623,1273.852
106,189.348
24578,3199.262
14067,6596.397
29126,1415.212
3096,121.365
14809,34.069
19150,65.875
13265,39.959
19312,0.0
320,1809.222
12660,760.957
9789,4416.787
24612,1215.572
3956,538.036
16472,0.0
20835,1425.907
1590,125.984
17650,1963.54
16736,2697.651
16896,833.373
5050,516.429
15425,1504.027
5684,4910.896
1081,261.175
26645,2060.601
18141,867.845
18455,201.5
29469,403.744
20828,202.492
19544,542.5
16076,73.439
8880,1211.263
1509,2512.364
11081,53.909
23294,2126.259
7065,3478.572
20966,474.269
17799,211.699
9531,897.543
8643,123.318
23452,391.158
13294,11.036
7183,596.502
1178,1579.698
24291,2004.181
11101,17.112
7189,331.483
23510,1811.888
6337,2430.431
15551,11700.02
27378,3666.897
26036,779.619
120,1426.124
4835,683.984
9867,3340.777
12393,68.417
18624,7003.861
3811,0.0
15950,5827.132
1308,200.57
5094,1476.809
12702,9505.313
20482,5679.634
22931,7277.994
27039,314.526
22835,2395.618
6789,5648.262
26739,4081.243
1179,1523.464
7643,445.656
26385,8.68
23624,259.129
10561,18.538
23708,102.765
21923,131.967
29509,5621.385
16548,611.568
4082,0.0
18211,5293.56
7302,2002.476
3732,2247.345
1681,110.329
27565,1503.624
423,3254.318
5507,6731.588
27552,730.825
15006,1478.545
18446,626.014
7587,952.289
2255,438.619
26433,307.365
12497,5214.541
22930,77.5
935,652.922
28153,165.35399999999998
25378,572.446
11088,6.2
25359,160.239
10507,3386.006
13266,1084.907
25030,550.808
11612,1447.483
29088,495.566
2350,8198.942
8651,908.982
21419,10993.406
7128,4969.052
16218,1532.95
22891,0.0
26969,1355.041
9959,1397.108
22566,8567.315
18093,5054.023
8598,1754.538
4536,0.0
22148,1395.124
29327,335.327
11221,1981.148
11350,339.76
7919,5993.695
11188,345.216
1603,-0.062
6609,224.564
16947,335.513
18172,24.862
26049,2461.493
15129,74.245
22483,7791.23
6278,802.869
28336,265.422
12332,197.718
26302,2759.186
10241,0.0
21161,10.106
10159,2398.036
4686,495.907
16361,2069.219
5575,326.554
7285,1136.398
21701,880.524
14512,-2.387
750,0.0
16805,1422.156
15987,2538.962
27699,0.0
12684,17.794
20550,262.012
21652,27.652
19431,1510.072
18564,2149.323
9835,19.344
909,2474.947
22063,1189.005
1075,2942.675
79,0.0
28260,12.09
8775,0.0
19086,311.984
15127,4567.385
13529,123.845
24492,1385.111
18223,1848.127
20443,484.809
24764,33.728
26954,178.808
3660,46.035
26563,-1.457
19063,4267.584
17009,137.454
17502,2502.103
11220,104.222
4095,22.816
18206,0.0
28202,10301.889
4833,4081.367
25294,1037.167
28023,2.387
16588,90.458
7359,73.036
26569,12023.381
11280,224.13
8508,325.841
13577,1482.265
23897,541.136
5282,18.6
15671,691.393
26152,1299.582
14519,3738.073
11454,485.305
9929,335.575
24235,437.317
29502,499.472
25677,1719.787
9729,954.211
18810,16.802
9573,1980.559
6268,74.4
13271,20.274
20322,12.09
10828,5080.807
15676,969.432
21627,-0.062
4060,65.565
26150,47.306
20303,2858.665
15708,180.141
18025,1529.974
24927,3776.296
21860,104.687
5318,26.939
22245,599.323
22469,15.965
23087,4887.708
1452,49.073
27753,2608.247
7955,569.222
11116,2128.987
16876,593.712
17827,173.073
5898,179.8
20315,515.003
6332,3787.983
28900,5302.767
9983,7806.141
11776,507.501
13084,35.309
28632,1270.535
29676,13.671
7516,12.09
888,756.431
14716,831.668
23456,368.032
20096,778.162
21272,145.824
1008,613.335
12945,984.932
18790,4161.285
6035,3595.318
3316,232.655
4866,302.529
22929,4112.739
25559,0.0
9563,208.165
14295,2965.088
22108,1749.547
17349,247.38
23349,3925.902
27093,97.061
27275,3676.91
1537,12.09
6184,618.326
17231,1391.807
19440,88.35
12154,930.155
12405,107.725
26082,1338.27
28343,1448.134
6169,0.0
11139,24.18
12323,-5132.98
26745,15.438
1963,139.035
4301,114.08
6909,1857.799
16646,1514.164
11056,0.0
17112,-0.775
3138,2391.402
18345,486.886
19891,33.108
12596,3052.942
12304,1641.636
15189,3166.867
17592,1588.099
18379,4.96
206,12.09
800,11.935
7585,1768.054
1991,14073.535
13380,172.887
2772,51.181
5824,70.494
20527,346.27
2905,2313.065
6475,12.09
7164,886.693
21198,3827.694
23168,223.975
27925,1383.871
16190,1466.145
11966,513.825
382,3118.414
7982,855.073
14367,593.65
16714,1123.533
17373,530.1
26853,1525.851
10333,0.0
29121,612.994
7857,5091.44
17431,0.0
22494,3148.236
24669,2078.922
22745,11.16
7210,0.0
29697,400.582
1361,463.233
23575,89.68299999999999
6259,3025.104
27742,1502.663
13478,477.307
22769,7383.146
24532,6617.973
8920,6007.211
25983,4126.565
6338,2404.918
16559,166.315
29355,453.034
6784,420.732
7847,1503.748
1349,253.704
13654,2173.503
1072,4598.571
9577,218.24
11651,1891.434
28971,200.88
1005,91.047
2446,155.775
15217,3489.67
1254,6023.331
2960,10.788
10870,1268.861
1726,1986.139
17202,342.302
26238,253.487
21126,0.0
11785,705.157
9758,911.214
2159,5196.685
10329,623.224
16825,261.423
16425,2973.117
6824,410.502
7948,2166.776
6757,0.0
20608,185.411
26795,1031.339
17818,171.244
13828,159.805
21459,1497.052
6545,172.515
5559,665.26
4118,332.785
10960,2414.001
8280,946.337
23070,0.0
20198,12.276
19337,1792.296
11941,3039.488
16368,1024.085
9950,101.246
20208,1187.238
6502,182.683
11718,36.828
11508,50.127
24869,159.185
18030,1570.987
26668,111.352
21669,0.0
12122,1616.216
14937,2203.015
4685,84.599
15017,49.6
5246,362.452
22741,93.31
28299,6362.533
650,0.0
9030,873.735
7154,1958.642
16464,378.076
9449,3641.601
7367,2956.78
2311,838.023
11200,2569.838
24088,6.014
24282,3228.743
27510,77.097
6763,1956.038
21404,203.763
13978,1162.252
21520,2138.039
12054,12.276
2217,1611.876
26657,1993.827
7042,301.165
21787,165.447
23221,0.0
9432,12.741
20105,6193.459
29610,35.03
26926,1555.549
16729,173.817
8597,882.787
25216,1195.98
23121,0.0
9224,0.0
15734,871.348
26266,472.254
26496,1365.271
3850,0.0
11477,790.097
24441,337.218
24536,291.927
17484,10.106
18481,-1.581
17877,1737.891
15172,2359.627
26584,30.969
3028,51.274
13457,2333.959
9855,700.569
28970,213.9
183,1798.744
29134,267.065
917,0.0
17094,1459.945
21572,1382.383
16117,714.984
27459,4596.215
19191,3415.456
26202,3843.907
21212,1536.701
19170,570.09
24250,92.628
22201,11.966
24203,140.523
13694,-12.121
14199,60.171
24263,890.599
7676,760.771
15740,6.2
25582,962.953
29756,8048.716
13557,136.307
2034,979.941
13818,10.075
18912,830.769
14786,189.286
9247,554.342
15492,2860.432
18216,1087.108
29836,279.558
20697,25.42
19673,270.692
14788,5499.121
16058,1036.671
27131,1043.646
29630,1025.325
8668,-18.476
23380,0.0
16747,490.544
18836,4352.617
20629,1122.324
21927,56.73
9348,3017.788
14627,57.846
21084,6006.963
7571,1016.211
14242,937.595
7805,6560.53
25627,51.925
17618,1432.479
26434,2937.095
23292,0.0
29018,2671.549
9502,0.0
25104,9959.649
12588,436.945
15729,9537.15
2814,1343.602
4514,3525.816
23267,2851.442
13758,1601.646
8831,189.906
5081,18.6
27029,1782.655
3605,2599.412
23914,1187.641
7077,4224.866
9611,9.021
25401,316.975
6097,1798.248
26358,1134.972
216,-29.326
9241,3139.029
17113,-0.093
23910,579.39
8682,1075.545
17192,1394.876
23287,2680.074
12315,0.0
13933,1555.58
7150,844.471
16745,969.99
8889,12.09
14829,21.576
21637,27.745
15378,835.698
14900,575.081
25871,-219.542
11995,0.0
22238,3.317
25928,1358.11
15622,1658.19
21379,8416.748
19157,2189.251
11693,3737.608
27823,0.0
9183,489.521
6983,1855.443
6610,5148.201
596,8311.472
13985,122.605
17125,25.916
16104,6177.618
15502,594.487
28890,5562.33
6806,245.83
24998,12.09
17180,9.796
7820,221.03
29154,1878.228
25329,0.0
25157,1016.459
597,0.0
2931,2669.844
10733,-0.093
24122,906.254
20404,9.796
12882,3074.456
19627,2551.765
2429,25.296
161,12.09
7687,6872.421
123,9454.721
4178,2156.639
18323,110.36
17845,92.07
1371,447.795
17676,2994.29
17253,620.713
7586,465.961
21941,72.85
19275,382.137
9816,600.253
27810,2947.697
13589,226.238
27238,16116.931
12476,73.966
23959,1589.494
25074,420.391
25126,3119.313
8942,920.731
14802,12.09
26386,2980.805
3774,4705.118
5863,41.695
2486,0.0
18443,104.129
17635,2828.44
21098,24.552
29339,3570.921
15686,1002.044
28423,3360.369
12256,841.433
24781,234.329
20487,4291.051
13705,358.732
22954,11.005
7813,107.415
19842,601.586
25816,2150.222
6735,293.353
23178,1654.966
17250,1335.201
1576,193.471
12995,2084.099
21364,154.225
13774,11808.923
25947,48.05
5439,563.766
21779,71.238
6010,45.198
10170,2150.78
17928,1086.178
3267,2439.328
16750,320.633
2540,1464.843
29787,12286.633
24855,3744.552
8970,32.271
1025,4746.069
8571,1493.146
17772,10145.959
9217,29.76
28985,0.0
28312,95.697
9736,390.383
16303,12.09
4680,0.0
25339,74.586
28194,91.171
5169,906.998
12607,12361.653
26287,0.0
1267,750.448
14787,1390.815
19978,4140.329
2595,15.19
7628,1597.151
848,4684.627
15250,1514.288
14225,1584.596
6027,675.397
4244,2006.94
5015,2688.63
5534,180.017
8249,91.419
18736,704.847
26715,21.731
9067,17.019
12620,0.0
1070,45.787
7562,368.156
15280,12.09
20196,468.906
29690,3442.736
18945,1169.289
13997,4459.009
8347,7217.854
9079,129.58
1863,1544.389
4266,6359.65
11182,2577.898
15762,1569.933
16139,659.091
26927,10063.468
21841,47.027
2083,3286.868
11759,15.438
7785,0.0
1872,3698.672
13338,0.0
17145,1850.514
15283,36.642
7499,852.407
10360,2600.9
4280,12.09
11368,514.6
1387,437.472
6032,70.37
5655,0.0
12415,2353.303
20206,1194.337
22342,1489.767
12013,841.371
10480,5283.64
4202,3894.065
877,183.644
5513,529.821
25494,0.0
18010,0.0
17135,591.976
2892,129.487
28483,2064.724
1857,6347.963
8664,97.34
22376,3310.676
28459,642.723
12258,133.827
29849,14086.121
19661,1692.538
6697,532.146
7051,948.228
26788,3797.066
7198,921.072
5851,910.036
2066,2339.074
8794,176.793
2423,975.322
21452,1522.689
22809,2.48
20374,211.234
4403,1646.441
1300,1761.017
2398,4644.234
16703,8968.269
6993,15.438
28224,141.701
14814,244.683
5877,1326.49
23293,7.192
2122,5110.505
532,126.263
28969,526.566
3547,617.241
15329,10519.881
16997,4763.305
28207,188.728
13454,1539.274
25196,1243.441
7202,82.553
23383,417.012
12904,12.09
16608,1611.938
9429,2365.052
14754,6067.475
28930,0.0
13016,2431.299
7110,680.76
9783,4017.6
2738,35.216
19860,1165.786
27877,3509.758
7766,567.331
18922,1303.55
19528,787.028
14362,627.626
12861,1398.503
7209,296.236
4235,6647.113
16690,3676.197
22100,2332.719
19267,199.051
4078,215.326
21177,176.855
21836,3119.003
4042,84.754
152,6.448
6425,4306.21
12501,105.121
26782,1674.217
25815,0.0
5416,5630.344
1449,1909.6
323,817.191
13261,38.533
684,7665.556
1378,5966.291
9111,1255.934
19140,1653.137
11942,13066.624
20014,7671.787
17719,1443.174
9191,643.901
17292,11.78
5737,3484.121
10791,1854.699
26058,1061.44
11409,208.754
12107,194.587
28138,1195.949
4098,4476.276
6471,0.0
19323,1295.893
27844,338.365
